SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE
50,1,51,Alabama,Elmore County,11,9,5302,2500,2802
50,1,51,Alabama,Elmore County,11,10,5701,2659,3042
50,1,51,Alabama,Elmore County,11,11,5571,2682,2889
50,1,51,Alabama,Elmore County,11,12,5631,2677,2954
50,1,51,Alabama,Elmore County,11,13,5138,2426,2712
50,1,51,Alabama,Elmore County,11,14,4113,1911,2202
50,1,51,Alabama,Elmore County,11,15,3432,1627,1805
50,1,51,Alabama,Elmore County,11,16,2326,1087,1239
50,1,51,Alabama,Elmore County,11,17,1365,606,759
50,1,51,Alabama,Elmore County,11,18,1164,361,803
50,1,53,Alabama,Escambia County,11,0,36748,18628,18120
50,1,53,Alabama,Escambia County,11,1,2187,1111,1076
50,1,53,Alabama,Escambia County,11,2,2339,1192,1147
50,1,53,Alabama,Escambia County,11,3,2284,1126,1158
50,1,53,Alabama,Escambia County,11,4,2143,1041,1102
50,1,53,Alabama,Escambia County,11,5,2076,1138,938
50,1,53,Alabama,Escambia County,11,6,2681,1504,1177
50,1,53,Alabama,Escambia County,11,7,2291,1313,978
50,1,53,Alabama,Escambia County,11,8,2315,1293,1022
50,1,53,Alabama,Escambia County,11,9,2259,1257,1002
50,1,53,Alabama,Escambia County,11,10,2436,1298,1138
50,1,53,Alabama,Escambia County,11,11,2340,1248,1092
50,1,53,Alabama,Escambia County,11,12,2523,1250,1273
50,1,53,Alabama,Escambia County,11,13,2278,1074,1204
50,1,53,Alabama,Escambia County,11,14,2041,921,1120
50,1,53,Alabama,Escambia County,11,15,1745,778,967
50,1,53,Alabama,Escambia County,11,16,1309,548,761
50,1,53,Alabama,Escambia County,11,17,818,318,500
50,1,53,Alabama,Escambia County,11,18,683,218,465
50,1,55,Alabama,Etowah County,11,0,102501,49653,52848
50,1,55,Alabama,Etowah County,11,1,5902,3058,2844
50,1,55,Alabama,Etowah County,11,2,5934,3107,2827
50,1,55,Alabama,Etowah County,11,3,6122,3077,3045
50,1,55,Alabama,Etowah County,11,4,6321,3255,3066
50,1,55,Alabama,Etowah County,11,5,6120,3144,2976
50,1,55,Alabama,Etowah County,11,6,6708,3331,3377
50,1,55,Alabama,Etowah County,11,7,5711,2796,2915
50,1,55,Alabama,Etowah County,11,8,6141,2939,3202
50,1,55,Alabama,Etowah County,11,9,6146,2956,3190
50,1,55,Alabama,Etowah County,11,10,7161,3521,3640
50,1,55,Alabama,Etowah County,11,11,6713,3286,3427
50,1,55,Alabama,Etowah County,11,12,7013,3373,3640
50,1,55,Alabama,Etowah County,11,13,7022,3323,3699
50,1,55,Alabama,Etowah County,11,14,6424,2964,3460
50,1,55,Alabama,Etowah County,11,15,5207,2403,2804
50,1,55,Alabama,Etowah County,11,16,3605,1542,2063
50,1,55,Alabama,Etowah County,11,17,2268,942,1326
50,1,55,Alabama,Etowah County,11,18,1983,636,1347
50,1,57,Alabama,Fayette County,11,0,16433,8023,8410
50,1,57,Alabama,Fayette County,11,1,921,465,456
50,1,57,Alabama,Fayette County,11,2,957,500,457
50,1,57,Alabama,Fayette County,11,3,1002,512,490
50,1,57,Alabama,Fayette County,11,4,941,496,445
50,1,57,Alabama,Fayette County,11,5,951,489,462
50,1,57,Alabama,Fayette County,11,6,1015,531,484
50,1,57,Alabama,Fayette County,11,7,871,412,459
50,1,57,Alabama,Fayette County,11,8,906,468,438
50,1,57,Alabama,Fayette County,11,9,906,441,465
50,1,57,Alabama,Fayette County,11,10,1088,527,561
50,1,57,Alabama,Fayette County,11,11,1039,506,533
50,1,57,Alabama,Fayette County,11,12,1196,595,601
50,1,57,Alabama,Fayette County,11,13,1168,561,607
50,1,57,Alabama,Fayette County,11,14,1090,504,586
50,1,57,Alabama,Fayette County,11,15,897,398,499
50,1,57,Alabama,Fayette County,11,16,698,308,390
50,1,57,Alabama,Fayette County,11,17,447,194,253
50,1,57,Alabama,Fayette County,11,18,340,116,224
50,1,59,Alabama,Franklin County,11,0,31363,15823,15540
50,1,59,Alabama,Franklin County,11,1,2084,1078,1006
50,1,59,Alabama,Franklin County,11,2,2098,1077,1021
50,1,59,Alabama,Franklin County,11,3,2187,1105,1082
50,1,59,Alabama,Franklin County,11,4,2028,1082,946
50,1,59,Alabama,Franklin County,11,5,1827,995,832
50,1,59,Alabama,Franklin County,11,6,2094,1104,990
50,1,59,Alabama,Franklin County,11,7,1793,960,833
50,1,59,Alabama,Franklin County,11,8,1861,962,899
50,1,59,Alabama,Franklin County,11,9,2017,1059,958
50,1,59,Alabama,Franklin County,11,10,2124,1112,1012
50,1,59,Alabama,Franklin County,11,11,2031,1016,1015
50,1,59,Alabama,Franklin County,11,12,2010,999,1011
50,1,59,Alabama,Franklin County,11,13,1913,923,990
50,1,59,Alabama,Franklin County,11,14,1641,764,877
50,1,59,Alabama,Franklin County,11,15,1364,653,711
50,1,59,Alabama,Franklin County,11,16,1025,428,597
50,1,59,Alabama,Franklin County,11,17,701,297,404
50,1,59,Alabama,Franklin County,11,18,565,209,356
50,1,61,Alabama,Geneva County,11,0,26314,12846,13468
50,1,61,Alabama,Geneva County,11,1,1422,707,715
50,1,61,Alabama,Geneva County,11,2,1559,800,759
50,1,61,Alabama,Geneva County,11,3,1701,868,833
50,1,61,Alabama,Geneva County,11,4,1635,852,783
50,1,61,Alabama,Geneva County,11,5,1322,680,642
50,1,61,Alabama,Geneva County,11,6,1537,769,768
50,1,61,Alabama,Geneva County,11,7,1437,678,759
50,1,61,Alabama,Geneva County,11,8,1516,763,753
50,1,61,Alabama,Geneva County,11,9,1511,735,776
50,1,61,Alabama,Geneva County,11,10,1738,821,917
50,1,61,Alabama,Geneva County,11,11,1820,949,871
50,1,61,Alabama,Geneva County,11,12,1807,871,936
50,1,61,Alabama,Geneva County,11,13,1968,970,998
50,1,61,Alabama,Geneva County,11,14,1675,816,859
50,1,61,Alabama,Geneva County,11,15,1421,684,737
50,1,61,Alabama,Geneva County,11,16,993,426,567
50,1,61,Alabama,Geneva County,11,17,674,257,417
50,1,61,Alabama,Geneva County,11,18,578,200,378
50,1,63,Alabama,Greene County,11,0,8233,3887,4346
50,1,63,Alabama,Greene County,11,1,475,241,234
50,1,63,Alabama,Greene County,11,2,518,277,241
50,1,63,Alabama,Greene County,11,3,515,256,259
50,1,63,Alabama,Greene County,11,4,483,236,247
50,1,63,Alabama,Greene County,11,5,465,232,233
50,1,63,Alabama,Greene County,11,6,531,273,258
50,1,63,Alabama,Greene County,11,7,421,215,206
50,1,63,Alabama,Greene County,11,8,445,206,239
50,1,63,Alabama,Greene County,11,9,384,191,193
50,1,63,Alabama,Greene County,11,10,414,194,220
50,1,63,Alabama,Greene County,11,11,481,209,272
50,1,63,Alabama,Greene County,11,12,617,275,342
50,1,63,Alabama,Greene County,11,13,647,298,349
50,1,63,Alabama,Greene County,11,14,640,290,350
50,1,63,Alabama,Greene County,11,15,432,179,253
50,1,63,Alabama,Greene County,11,16,318,147,171
50,1,63,Alabama,Greene County,11,17,206,93,113
50,1,63,Alabama,Greene County,11,18,241,75,166
50,1,65,Alabama,Hale County,11,0,14726,7008,7718
50,1,65,Alabama,Hale County,11,1,979,539,440
50,1,65,Alabama,Hale County,11,2,909,467,442
50,1,65,Alabama,Hale County,11,3,956,498,458
50,1,65,Alabama,Hale County,11,4,910,461,449
50,1,65,Alabama,Hale County,11,5,933,429,504
50,1,65,Alabama,Hale County,11,6,951,477,474
50,1,65,Alabama,Hale County,11,7,783,375,408
50,1,65,Alabama,Hale County,11,8,840,369,471
50,1,65,Alabama,Hale County,11,9,795,352,443
50,1,65,Alabama,Hale County,11,10,806,389,417
50,1,65,Alabama,Hale County,11,11,916,405,511
50,1,65,Alabama,Hale County,11,12,1106,517,589
50,1,65,Alabama,Hale County,11,13,1013,482,531
50,1,65,Alabama,Hale County,11,14,923,455,468
50,1,65,Alabama,Hale County,11,15,715,341,374
50,1,65,Alabama,Hale County,11,16,486,216,270
50,1,65,Alabama,Hale County,11,17,355,130,225
50,1,65,Alabama,Hale County,11,18,350,106,244
50,1,67,Alabama,Henry County,11,0,17209,8300,8909
50,1,67,Alabama,Henry County,11,1,915,485,430
50,1,67,Alabama,Henry County,11,2,926,456,470
50,1,67,Alabama,Henry County,11,3,1060,566,494
50,1,67,Alabama,Henry County,11,4,990,505,485
50,1,67,Alabama,Henry County,11,5,851,463,388
50,1,67,Alabama,Henry County,11,6,961,472,489
50,1,67,Alabama,Henry County,11,7,891,431,460
50,1,67,Alabama,Henry County,11,8,1023,494,529
50,1,67,Alabama,Henry County,11,9,1028,502,526
50,1,67,Alabama,Henry County,11,10,1129,543,586
50,1,67,Alabama,Henry County,11,11,1135,555,580
50,1,67,Alabama,Henry County,11,12,1112,521,591
50,1,67,Alabama,Henry County,11,13,1278,596,682
50,1,67,Alabama,Henry County,11,14,1290,574,716
50,1,67,Alabama,Henry County,11,15,1072,513,559
50,1,67,Alabama,Henry County,11,16,662,305,357
50,1,67,Alabama,Henry County,11,17,463,206,257
50,1,67,Alabama,Henry County,11,18,423,113,310
50,1,69,Alabama,Houston County,11,0,104722,50286,54436
50,1,69,Alabama,Houston County,11,1,6350,3315,3035
50,1,69,Alabama,Houston County,11,2,6528,3363,3165
50,1,69,Alabama,Houston County,11,3,6887,3616,3271
50,1,69,Alabama,Houston County,11,4,6606,3373,3233
50,1,69,Alabama,Houston County,11,5,5834,2920,2914
50,1,69,Alabama,Houston County,11,6,6980,3361,3619
50,1,69,Alabama,Houston County,11,7,6668,3198,3470
50,1,69,Alabama,Houston County,11,8,6634,3190,3444
50,1,69,Alabama,Houston County,11,9,6244,2894,3350
50,1,69,Alabama,Houston County,11,10,6732,3214,3518
50,1,69,Alabama,Houston County,11,11,6752,3278,3474
50,1,69,Alabama,Houston County,11,12,7167,3364,3803
50,1,69,Alabama,Houston County,11,13,6701,3144,3557
50,1,69,Alabama,Houston County,11,14,5936,2721,3215
50,1,69,Alabama,Houston County,11,15,4985,2285,2700
50,1,69,Alabama,Houston County,11,16,3373,1448,1925
50,1,69,Alabama,Houston County,11,17,2308,917,1391
50,1,69,Alabama,Houston County,11,18,2037,685,1352
50,1,71,Alabama,Jackson County,11,0,51736,25390,26346
50,1,71,Alabama,Jackson County,11,1,2776,1442,1334
50,1,71,Alabama,Jackson County,11,2,2856,1517,1339
50,1,71,Alabama,Jackson County,11,3,3151,1664,1487
50,1,71,Alabama,Jackson County,11,4,3107,1592,1515
50,1,71,Alabama,Jackson County,11,5,2745,1383,1362
50,1,71,Alabama,Jackson County,11,6,3219,1627,1592
50,1,71,Alabama,Jackson County,11,7,2645,1314,1331
50,1,71,Alabama,Jackson County,11,8,2991,1406,1585
50,1,71,Alabama,Jackson County,11,9,3208,1583,1625
50,1,71,Alabama,Jackson County,11,10,3518,1794,1724
50,1,71,Alabama,Jackson County,11,11,3442,1704,1738
50,1,71,Alabama,Jackson County,11,12,3763,1835,1928
50,1,71,Alabama,Jackson County,11,13,3942,1914,2028
50,1,71,Alabama,Jackson County,11,14,3266,1543,1723
50,1,71,Alabama,Jackson County,11,15,2814,1280,1534
50,1,71,Alabama,Jackson County,11,16,2044,953,1091
50,1,71,Alabama,Jackson County,11,17,1292,520,772
50,1,71,Alabama,Jackson County,11,18,957,319,638
50,1,73,Alabama,Jefferson County,11,0,659300,311591,347709
50,1,73,Alabama,Jefferson County,11,1,41882,21278,20604
50,1,73,Alabama,Jefferson County,11,2,41984,21557,20427
50,1,73,Alabama,Jefferson County,11,3,41913,21167,20746
50,1,73,Alabama,Jefferson County,11,4,40910,20365,20545
50,1,73,Alabama,Jefferson County,11,5,41674,20402,21272
50,1,73,Alabama,Jefferson County,11,6,50181,24187,25994
50,1,73,Alabama,Jefferson County,11,7,45744,21677,24067
50,1,73,Alabama,Jefferson County,11,8,43846,20763,23083
50,1,73,Alabama,Jefferson County,11,9,39621,18730,20891
50,1,73,Alabama,Jefferson County,11,10,40600,19460,21140
50,1,73,Alabama,Jefferson County,11,11,39767,18738,21029
50,1,73,Alabama,Jefferson County,11,12,44002,20513,23489
50,1,73,Alabama,Jefferson County,11,13,42629,19337,23292
50,1,73,Alabama,Jefferson County,11,14,35993,16204,19789
50,1,73,Alabama,Jefferson County,11,15,25592,11322,14270
50,1,73,Alabama,Jefferson County,11,16,17412,7178,10234
50,1,73,Alabama,Jefferson County,11,17,12107,4555,7552
50,1,73,Alabama,Jefferson County,11,18,13443,4158,9285
50,1,75,Alabama,Lamar County,11,0,13844,6767,7077
50,1,75,Alabama,Lamar County,11,1,743,383,360
50,1,75,Alabama,Lamar County,11,2,755,378,377
50,1,75,Alabama,Lamar County,11,3,916,461,455
50,1,75,Alabama,Lamar County,11,4,829,451,378
50,1,75,Alabama,Lamar County,11,5,707,361,346
50,1,75,Alabama,Lamar County,11,6,756,374,382
50,1,75,Alabama,Lamar County,11,7,740,350,390
50,1,75,Alabama,Lamar County,11,8,731,358,373
50,1,75,Alabama,Lamar County,11,9,835,406,429
50,1,75,Alabama,Lamar County,11,10,928,471,457
50,1,75,Alabama,Lamar County,11,11,884,439,445
50,1,75,Alabama,Lamar County,11,12,1019,511,508
50,1,75,Alabama,Lamar County,11,13,1003,485,518
50,1,75,Alabama,Lamar County,11,14,848,434,414
50,1,75,Alabama,Lamar County,11,15,800,376,424
50,1,75,Alabama,Lamar County,11,16,598,261,337
50,1,75,Alabama,Lamar County,11,17,426,167,259
50,1,75,Alabama,Lamar County,11,18,326,101,225
50,1,77,Alabama,Lauderdale County,11,0,92387,44327,48060
50,1,77,Alabama,Lauderdale County,11,1,4734,2456,2278
50,1,77,Alabama,Lauderdale County,11,2,4836,2481,2355
50,1,77,Alabama,Lauderdale County,11,3,5325,2627,2698
50,1,77,Alabama,Lauderdale County,11,4,6016,3016,3000
50,1,77,Alabama,Lauderdale County,11,5,7668,3723,3945
50,1,77,Alabama,Lauderdale County,11,6,5905,2981,2924
50,1,77,Alabama,Lauderdale County,11,7,5102,2582,2520
50,1,77,Alabama,Lauderdale County,11,8,5112,2473,2639
50,1,77,Alabama,Lauderdale County,11,9,4815,2357,2458
50,1,77,Alabama,Lauderdale County,11,10,5738,2795,2943
50,1,77,Alabama,Lauderdale County,11,11,5919,2841,3078
50,1,77,Alabama,Lauderdale County,11,12,6260,2996,3264
50,1,77,Alabama,Lauderdale County,11,13,6394,2977,3417
50,1,77,Alabama,Lauderdale County,11,14,5746,2665,3081
50,1,77,Alabama,Lauderdale County,11,15,4849,2193,2656
50,1,77,Alabama,Lauderdale County,11,16,3561,1547,2014
50,1,77,Alabama,Lauderdale County,11,17,2312,923,1389
50,1,77,Alabama,Lauderdale County,11,18,2095,694,1401
50,1,79,Alabama,Lawrence County,11,0,32957,16047,16910
50,1,79,Alabama,Lawrence County,11,1,1810,940,870
50,1,79,Alabama,Lawrence County,11,2,1957,983,974
50,1,79,Alabama,Lawrence County,11,3,2106,1078,1028
50,1,79,Alabama,Lawrence County,11,4,1912,991,921
50,1,79,Alabama,Lawrence County,11,5,1780,902,878
50,1,79,Alabama,Lawrence County,11,6,2136,1089,1047
50,1,79,Alabama,Lawrence County,11,7,1829,890,939
50,1,79,Alabama,Lawrence County,11,8,1817,864,953
50,1,79,Alabama,Lawrence County,11,9,1882,933,949
50,1,79,Alabama,Lawrence County,11,10,2263,1109,1154
50,1,79,Alabama,Lawrence County,11,11,2442,1194,1248
50,1,79,Alabama,Lawrence County,11,12,2572,1232,1340
50,1,79,Alabama,Lawrence County,11,13,2300,1096,1204
50,1,79,Alabama,Lawrence County,11,14,1961,927,1034
50,1,79,Alabama,Lawrence County,11,15,1705,760,945
50,1,79,Alabama,Lawrence County,11,16,1225,580,645
50,1,79,Alabama,Lawrence County,11,17,702,292,410
50,1,79,Alabama,Lawrence County,11,18,558,187,371
50,1,81,Alabama,Lee County,11,0,163941,80639,83302
50,1,81,Alabama,Lee County,11,1,9629,4934,4695
50,1,81,Alabama,Lee County,11,2,9551,4856,4695
50,1,81,Alabama,Lee County,11,3,10043,5163,4880
50,1,81,Alabama,Lee County,11,4,13355,6641,6714
50,1,81,Alabama,Lee County,11,5,21876,11495,10381
50,1,81,Alabama,Lee County,11,6,12706,6409,6297
50,1,81,Alabama,Lee County,11,7,10547,5062,5485
50,1,81,Alabama,Lee County,11,8,10381,5029,5352
50,1,81,Alabama,Lee County,11,9,9361,4510,4851
50,1,81,Alabama,Lee County,11,10,10004,4783,5221
50,1,81,Alabama,Lee County,11,11,9324,4561,4763
50,1,81,Alabama,Lee County,11,12,9428,4597,4831
50,1,81,Alabama,Lee County,11,13,8255,3866,4389
50,1,81,Alabama,Lee County,11,14,6850,3169,3681
50,1,81,Alabama,Lee County,11,15,5310,2494,2816
50,1,81,Alabama,Lee County,11,16,3409,1524,1885
50,1,81,Alabama,Lee County,11,17,2111,923,1188
50,1,81,Alabama,Lee County,11,18,1801,623,1178
50,1,83,Alabama,Limestone County,11,0,96174,48156,48018
50,1,83,Alabama,Limestone County,11,1,5393,2760,2633
50,1,83,Alabama,Limestone County,11,2,5968,2949,3019
50,1,83,Alabama,Limestone County,11,3,6388,3239,3149
50,1,83,Alabama,Limestone County,11,4,6007,3105,2902
50,1,83,Alabama,Limestone County,11,5,5183,2702,2481
50,1,83,Alabama,Limestone County,11,6,6187,3210,2977
50,1,83,Alabama,Limestone County,11,7,6352,3234,3118
50,1,83,Alabama,Limestone County,11,8,6652,3456,3196
50,1,83,Alabama,Limestone County,11,9,6428,3319,3109
50,1,83,Alabama,Limestone County,11,10,6969,3533,3436
50,1,83,Alabama,Limestone County,11,11,7112,3603,3509
50,1,83,Alabama,Limestone County,11,12,7031,3600,3431
50,1,83,Alabama,Limestone County,11,13,5896,2878,3018
50,1,83,Alabama,Limestone County,11,14,4845,2369,2476
50,1,83,Alabama,Limestone County,11,15,3977,1820,2157
50,1,83,Alabama,Limestone County,11,16,2693,1212,1481
50,1,83,Alabama,Limestone County,11,17,1702,725,977
50,1,83,Alabama,Limestone County,11,18,1391,442,949
50,1,85,Alabama,Lowndes County,11,0,9974,4670,5304
50,1,85,Alabama,Lowndes County,11,1,614,311,303
50,1,85,Alabama,Lowndes County,11,2,662,316,346
50,1,85,Alabama,Lowndes County,11,3,606,289,317
50,1,85,Alabama,Lowndes County,11,4,558,293,265
50,1,85,Alabama,Lowndes County,11,5,575,285,290
50,1,85,Alabama,Lowndes County,11,6,711,329,382
50,1,85,Alabama,Lowndes County,11,7,533,260,273
50,1,85,Alabama,Lowndes County,11,8,561,261,300
50,1,85,Alabama,Lowndes County,11,9,503,241,262
50,1,85,Alabama,Lowndes County,11,10,580,268,312
50,1,85,Alabama,Lowndes County,11,11,690,324,366
50,1,85,Alabama,Lowndes County,11,12,769,344,425
50,1,85,Alabama,Lowndes County,11,13,732,359,373
50,1,85,Alabama,Lowndes County,11,14,579,267,312
50,1,85,Alabama,Lowndes County,11,15,490,205,285
50,1,85,Alabama,Lowndes County,11,16,376,167,209
50,1,85,Alabama,Lowndes County,11,17,220,90,130
50,1,85,Alabama,Lowndes County,11,18,215,61,154
50,1,87,Alabama,Macon County,11,0,18439,8383,10056
50,1,87,Alabama,Macon County,11,1,855,425,430
50,1,87,Alabama,Macon County,11,2,839,425,414
50,1,87,Alabama,Macon County,11,3,838,414,424
50,1,87,Alabama,Macon County,11,4,1669,774,895
50,1,87,Alabama,Macon County,11,5,2195,968,1227
50,1,87,Alabama,Macon County,11,6,1242,600,642
50,1,87,Alabama,Macon County,11,7,837,378,459
50,1,87,Alabama,Macon County,11,8,834,408,426
50,1,87,Alabama,Macon County,11,9,823,381,442
50,1,87,Alabama,Macon County,11,10,958,425,533
50,1,87,Alabama,Macon County,11,11,1100,493,607
50,1,87,Alabama,Macon County,11,12,1255,554,701
50,1,87,Alabama,Macon County,11,13,1238,566,672
50,1,87,Alabama,Macon County,11,14,1303,585,718
50,1,87,Alabama,Macon County,11,15,969,418,551
50,1,87,Alabama,Macon County,11,16,646,278,368
50,1,87,Alabama,Macon County,11,17,413,162,251
50,1,87,Alabama,Macon County,11,18,425,129,296
50,1,89,Alabama,Madison County,11,0,366519,179074,187445
50,1,89,Alabama,Madison County,11,1,21403,10934,10469
50,1,89,Alabama,Madison County,11,2,21675,11109,10566
50,1,89,Alabama,Madison County,11,3,22960,11718,11242
50,1,89,Alabama,Madison County,11,4,23962,12188,11774
50,1,89,Alabama,Madison County,11,5,24647,12421,12226
50,1,89,Alabama,Madison County,11,6,26312,13368,12944
50,1,89,Alabama,Madison County,11,7,24897,12441,12456
50,1,89,Alabama,Madison County,11,8,23465,11575,11890
50,1,89,Alabama,Madison County,11,9,21173,10135,11038
50,1,89,Alabama,Madison County,11,10,23274,11137,12137
50,1,89,Alabama,Madison County,11,11,26096,12717,13379
50,1,89,Alabama,Madison County,11,12,28379,13960,14419
50,1,89,Alabama,Madison County,11,13,23151,11229,11922
50,1,89,Alabama,Madison County,11,14,17730,8271,9459
50,1,89,Alabama,Madison County,11,15,14047,6331,7716
50,1,89,Alabama,Madison County,11,16,10104,4347,5757
50,1,89,Alabama,Madison County,11,17,7021,2894,4127
50,1,89,Alabama,Madison County,11,18,6223,2299,3924
50,1,91,Alabama,Marengo County,11,0,19066,8933,10133
50,1,91,Alabama,Marengo County,11,1,1209,585,624
50,1,91,Alabama,Marengo County,11,2,1155,553,602
50,1,91,Alabama,Marengo County,11,3,1228,625,603
50,1,91,Alabama,Marengo County,11,4,1152,590,562
50,1,91,Alabama,Marengo County,11,5,1106,564,542
50,1,91,Alabama,Marengo County,11,6,1226,605,621
50,1,91,Alabama,Marengo County,11,7,1070,483,587
50,1,91,Alabama,Marengo County,11,8,1005,464,541
50,1,91,Alabama,Marengo County,11,9,1078,502,576
50,1,91,Alabama,Marengo County,11,10,1182,533,649
50,1,91,Alabama,Marengo County,11,11,1239,587,652
50,1,91,Alabama,Marengo County,11,12,1332,589,743
50,1,91,Alabama,Marengo County,11,13,1347,638,709
50,1,91,Alabama,Marengo County,11,14,1128,548,580
50,1,91,Alabama,Marengo County,11,15,950,425,525
50,1,91,Alabama,Marengo County,11,16,693,309,384
50,1,91,Alabama,Marengo County,11,17,456,172,284
50,1,91,Alabama,Marengo County,11,18,510,161,349
50,1,93,Alabama,Marion County,11,0,29763,14686,15077
50,1,93,Alabama,Marion County,11,1,1597,815,782
50,1,93,Alabama,Marion County,11,2,1635,848,787
50,1,93,Alabama,Marion County,11,3,1790,959,831
50,1,93,Alabama,Marion County,11,4,1792,952,840
50,1,93,Alabama,Marion County,11,5,1580,826,754
50,1,93,Alabama,Marion County,11,6,1796,901,895
50,1,93,Alabama,Marion County,11,7,1596,789,807
50,1,93,Alabama,Marion County,11,8,1677,819,858
50,1,93,Alabama,Marion County,11,9,1666,815,851
